AMC,AMFICode,Scheme Name,Scheme Type,AMFI Scheme Category,Scheme NAV Name,Scheme Category,Sub Category,Fundtype,PlanType,ISIN Div Payout / ISIN Growth,ISIN Div Reinvestment,Launch Date,Closure Date,Scheme Minimum Amount,isPrimary
JM Financial Asset Management Limited,100219,JM Large Cap Fund,Open Ended,Equity Scheme - Large Cap Fund,JM Large Cap Fund (Regular) - Growth Option,Equity,Large Cap Fund,DE,Regular,INF192K01601,,01-Apr-1995,,5000.0,Y
JM Financial Asset Management Limited,134960,JM Large Cap Fund,Open Ended,Equity Scheme - Large Cap Fund,JM Large Cap Fund (Direct) - Quarterly IDCW,Equity,Large Cap Fund,DE,Direct,INF192K01JN9,INF192K01JO7,01-Apr-1995,,5000.0,N
JM Financial Asset Management Limited,134961,JM Large Cap Fund,Open Ended,Equity Scheme - Large Cap Fund,JM Large Cap Fund (Regular) - Annual IDCW,Equity,Large Cap Fund,DE,Regular,INF192K01JS8,INF192K01JT6,01-Apr-1995,,5000.0,Y
JM Financial Asset Management Limited,134954,JM Large Cap Fund,Open Ended,Equity Scheme - Large Cap Fund,JM Large Cap Fund (Regular) - Quarterly IDCW,Equity,Large Cap Fund,DE,Regular,INF192K01JL3,INF192K01JM1,01-Apr-1995,,5000.0,Y
JM Financial Asset Management Limited,134955,JM Large Cap Fund,Open Ended,Equity Scheme - Large Cap Fund,JM Large Cap Fund (Regular) - Half Yearly IDCW,Equity,Large Cap Fund,DE,Regular,INF192K01JP4,INF192K01JQ2,01-Apr-1995,,5000.0,Y
JM Financial Asset Management Limited,134956,JM Large Cap Fund,Open Ended,Equity Scheme - Large Cap Fund,JM Large Cap Fund (Direct) - Monthly IDCW ,Equity,Large Cap Fund,DE,Direct,INF192K01JJ7,INF192K01JK5,01-Apr-1995,,5000.0,N
JM Financial Asset Management Limited,134957,JM Large Cap Fund,Open Ended,Equity Scheme - Large Cap Fund,JM Large Cap Fund (Direct) - Half Yearly IDCW ,Equity,Large Cap Fund,DE,Direct,INF192K01JR0,INF192K01JZ3,01-Apr-1995,,5000.0,N
JM Financial Asset Management Limited,134958,JM Large Cap Fund,Open Ended,Equity Scheme - Large Cap Fund,JM Large Cap Fund (Direct) - Annual IDCW,Equity,Large Cap Fund,DE,Direct,INF192K01JU4,INF192K01JV2,01-Apr-1995,,5000.0,N
JM Financial Asset Management Limited,134959,JM Large Cap Fund,Open Ended,Equity Scheme - Large Cap Fund,JM Large Cap Fund (Regular) - Monthly IDCW,Equity,Large Cap Fund,DE,Regular,INF192K01JH1,INF192K01JI9,01-Apr-1995,,5000.0,Y
JM Financial Asset Management Limited,120489,JM Large Cap Fund,Open Ended,Equity Scheme - Large Cap Fund,JM Large Cap Fund (Direct) - IDCW,Equity,Large Cap Fund,DE,Direct,INF192K01BX5,INF192K01BY3,01-Apr-1995,,5000.0,N
JM Financial Asset Management Limited,120490,JM Large Cap Fund,Open Ended,Equity Scheme - Large Cap Fund,JM Large Cap Fund (Direct) - Growth Option,Equity,Large Cap Fund,DE,Direct,INF192K01BZ0,,01-Apr-1995,,5000.0,Y
JM Financial Asset Management Limited,100220,JM Equity Hybrid Fund,Open Ended,Hybrid Scheme - Aggressive Hybrid Fund,JM Equity Hybrid Fund (Regular) - IDCW ,Hybrid,Aggressive Hybrid Fund,DE,Regular,INF192K01528,INF192K01536,01-Apr-1995,01-Apr-1995,5000.0,Y
JM Financial Asset Management Limited,100221,JM Equity Hybrid Fund,Open Ended,Hybrid Scheme - Aggressive Hybrid Fund,JM Equity Hybrid Fund (Regular) -Growth Option,Hybrid,Aggressive Hybrid Fund,DE,Regular,INF192K01544,,01-Apr-1995,01-Apr-1995,5000.0,Y
JM Financial Asset Management Limited,133407,JM Equity Hybrid Fund,Open Ended,Hybrid Scheme - Aggressive Hybrid Fund,JM Equity Hybrid Fund (Regular) - Annual Bonus Option - Principal Units,Hybrid,Aggressive Hybrid Fund,DE,Regular,INF192K01GZ9,,01-Apr-1995,01-Apr-1995,5000.0,Y
JM Financial Asset Management Limited,133408,JM Equity Hybrid Fund,Open Ended,Hybrid Scheme - Aggressive Hybrid Fund,JM Equity Hybrid Fund (Regular) - Half Yearly IDCW ,Hybrid,Aggressive Hybrid Fund,DE,Regular,INF192K01HD4,INF192K01HE2,01-Apr-1995,01-Apr-1995,5000.0,Y
JM Financial Asset Management Limited,133409,JM Equity Hybrid Fund,Open Ended,Hybrid Scheme - Aggressive Hybrid Fund,JM Equity Hybrid Fund (Direct) - Half Yearly Bonus Option - Principal Units,Hybrid,Aggressive Hybrid Fund,DE,Direct,INF192K01HV6,,01-Apr-1995,01-Apr-1995,5000.0,N
JM Financial Asset Management Limited,133410,JM Equity Hybrid Fund,Open Ended,Hybrid Scheme - Aggressive Hybrid Fund,JM Equity Hybrid Fund (Regular) - Quarterly Bonus Option - Principal Units,Hybrid,Aggressive Hybrid Fund,DE,Regular,INF192K01HX2,,01-Apr-1995,01-Apr-1995,5000.0,Y
JM Financial Asset Management Limited,133411,JM Equity Hybrid Fund,Open Ended,Hybrid Scheme - Aggressive Hybrid Fund,JM Equity Hybrid Fund (Direct) - Quarterly Bonus Option - Principal Units,Hybrid,Aggressive Hybrid Fund,DE,Direct,INF192K01HZ7,,01-Apr-1995,01-Apr-1995,5000.0,N
JM Financial Asset Management Limited,133412,JM Equity Hybrid Fund,Open Ended,Hybrid Scheme - Aggressive Hybrid Fund,JM Equity Hybrid Fund (Direct) - Monthly IDCW,Hybrid,Aggressive Hybrid Fund,DE,Direct,INF192K01HN3,INF192K01HO1,01-Apr-1995,01-Apr-1995,5000.0,N
JM Financial Asset Management Limited,133401,JM Equity Hybrid Fund,Open Ended,Hybrid Scheme - Aggressive Hybrid Fund,JM Equity Hybrid Fund (Direct) - Bonus Option - Principal Units,Hybrid,Aggressive Hybrid Fund,DE,Direct,INF192K01GP0,,01-Apr-1995,01-Apr-1995,5000.0,N
JM Financial Asset Management Limited,133402,JM Equity Hybrid Fund,Open Ended,Hybrid Scheme - Aggressive Hybrid Fund,JM Equity Hybrid Fund (Direct) - Half Yearly IDCW,Hybrid,Aggressive Hybrid Fund,DE,Direct,INF192K01HH5,INF192K01HI3,01-Apr-1995,01-Apr-1995,5000.0,N
JM Financial Asset Management Limited,133403,JM Equity Hybrid Fund,Open Ended,Hybrid Scheme - Aggressive Hybrid Fund,JM Equity Hybrid Fund (Regular) - Half Yearly Bonus Option - Principal Units,Hybrid,Aggressive Hybrid Fund,DE,Regular,INF192K01HT0,,01-Apr-1995,01-Apr-1995,5000.0,Y
JM Financial Asset Management Limited,133404,JM Equity Hybrid Fund,Open Ended,Hybrid Scheme - Aggressive Hybrid Fund,JM Equity Hybrid Fund (Regular) - Monthly IDCW,Hybrid,Aggressive Hybrid Fund,DE,Regular,INF192K01HL7,INF192K01HM5,01-Apr-1995,01-Apr-1995,5000.0,Y
JM Financial Asset Management Limited,133405,JM Equity Hybrid Fund,Open Ended,Hybrid Scheme - Aggressive Hybrid Fund,JM Equity Hybrid Fund (Regular) - Quarterly IDCW,Hybrid,Aggressive Hybrid Fund,DE,Regular,INF192K01HP8,INF192K01HQ6,01-Apr-1995,01-Apr-1995,5000.0,Y
JM Financial Asset Management Limited,133406,JM Equity Hybrid Fund,Open Ended,Hybrid Scheme - Aggressive Hybrid Fund,JM Equity Hybrid Fund (Direct) - Quarterly IDCW,Hybrid,Aggressive Hybrid Fund,DE,Direct,INF192K01HR4,INF192K01HS2,01-Apr-1995,01-Apr-1995,5000.0,N
JM Financial Asset Management Limited,120483,JM Equity Hybrid Fund,Open Ended,Hybrid Scheme - Aggressive Hybrid Fund,JM Equity Hybrid Fund (Direct) - IDCW,Hybrid,Aggressive Hybrid Fund,DE,Direct,INF192K01BO4,INF192K01BP1,01-Apr-1995,01-Apr-1995,5000.0,N
JM Financial Asset Management Limited,120484,JM Equity Hybrid Fund,Open Ended,Hybrid Scheme - Aggressive Hybrid Fund,JM Equity Hybrid Fund (Direct) - Growth Option,Hybrid,Aggressive Hybrid Fund,DE,Direct,INF192K01BQ9,,01-Apr-1995,01-Apr-1995,5000.0,Y
JM Financial Asset Management Limited,130904,JM Equity Hybrid Fund,Open Ended,Hybrid Scheme - Aggressive Hybrid Fund,JM Equity Hybrid Fund (Direct) - Annual Bonus Option,Hybrid,Aggressive Hybrid Fund,DE,Direct,INF192K01HB8,,01-Apr-1995,01-Apr-1995,5000.0,N
JM Financial Asset Management Limited,131476,JM Equity Hybrid Fund,Open Ended,Hybrid Scheme - Aggressive Hybrid Fund,JM Equity Hybrid Fund (Regular) - Annual IDCW,Hybrid,Aggressive Hybrid Fund,DE,Regular,INF192K01HF9,INF192K01HG7,01-Apr-1995,01-Apr-1995,5000.0,Y
JM Financial Asset Management Limited,131477,JM Equity Hybrid Fund,Open Ended,Hybrid Scheme - Aggressive Hybrid Fund,JM Equity Hybrid Fund (Direct) - Annual IDCW,Hybrid,Aggressive Hybrid Fund,DE,Direct,INF192K01HJ1,INF192K01HK9,01-Apr-1995,01-Apr-1995,5000.0,N
JM Financial Asset Management Limited,133400,JM Equity Hybrid Fund,Open Ended,Hybrid Scheme - Aggressive Hybrid Fund,JM Equity Hybrid Fund (Regular) - Bonus Option - Principal Units,Hybrid,Aggressive Hybrid Fund,DE,Regular,INF192K01GN5,,01-Apr-1995,01-Apr-1995,5000.0,Y
JM Financial Asset Management Limited,100222,JM Medium to Long Duration Fund,Open Ended,Debt Scheme - Medium to Long Duration Fund,JM Medium to Long Duration Fund (Regular) - Quarterly IDCW,Debt,Medium to Long Duration Fund,DE,Regular,INF192K01999,INF192K01AA5,01-Jan-2013,,5000.0,Y
JM Financial Asset Management Limited,100223,JM Medium to Long Duration Fund,Open Ended,Debt Scheme - Medium to Long Duration Fund,JM Medium to Long Duration Fund (Regular) - Growth Option,Debt,Medium to Long Duration Fund,DE,Regular,INF192K01AB3,,01-Jan-2013,,5000.0,Y
JM Financial Asset Management Limited,100224,JM Medium to Long Duration Fund,Open Ended,Debt Scheme - Medium to Long Duration Fund,JM Income Fund-Serial Plan 2004 Growth,Debt,Medium to Long Duration Fund,DE,Regular,,,01-Jan-2013,,5000.0,Y
JM Financial Asset Management Limited,100225,JM Medium to Long Duration Fund,Open Ended,Debt Scheme - Medium to Long Duration Fund,JM Income Fund-Serial Plan 2003 Dividend,Debt,Medium to Long Duration Fund,DE,Regular,,,01-Jan-2013,,5000.0,N
JM Financial Asset Management Limited,100226,JM Medium to Long Duration Fund,Open Ended,Debt Scheme - Medium to Long Duration Fund,JM Income Fund-JM Income Fund - Serial Plan 2004 Growth,Debt,Medium to Long Duration Fund,DE,Regular,,,01-Jan-2013,,5000.0,Y
JM Financial Asset Management Limited,100227,JM Medium to Long Duration Fund,Open Ended,Debt Scheme - Medium to Long Duration Fund,JM Income Fund-Serial Plan 2004 Growth,Debt,Medium to Long Duration Fund,DE,Regular,,,01-Jan-2013,,5000.0,Y
JM Financial Asset Management Limited,100228,JM Medium to Long Duration Fund,Open Ended,Debt Scheme - Medium to Long Duration Fund,JM Income Fund-Serial Plan 2004 Dividend,Debt,Medium to Long Duration Fund,DE,Regular,,,01-Jan-2013,,5000.0,N
JM Financial Asset Management Limited,120428,JM Medium to Long Duration Fund,Open Ended,Debt Scheme - Medium to Long Duration Fund,JM Medium to Long Duration Fund (Direct) - Bonus Option - Principal Units,Debt,Medium to Long Duration Fund,DE,Direct,INF192K01CX3,,01-Jan-2013,,5000.0,N
JM Financial Asset Management Limited,120429,JM Medium to Long Duration Fund,Open Ended,Debt Scheme - Medium to Long Duration Fund,JM Medium to Long Duration Fund (Direct)-Bonus Option - Bonus Units,Debt,Medium to Long Duration Fund,DE,Direct,,,01-Jan-2013,,5000.0,N
JM Financial Asset Management Limited,120430,JM Medium to Long Duration Fund,Open Ended,Debt Scheme - Medium to Long Duration Fund,JM Medium to Long Duration Fund (Direct) - Growth Option,Debt,Medium to Long Duration Fund,DE,Direct,INF192K01CW5,,01-Jan-2013,,5000.0,Y
JM Financial Asset Management Limited,120431,JM Medium to Long Duration Fund,Open Ended,Debt Scheme - Medium to Long Duration Fund,JM Medium to Long Duration Fund (Direct) - Quarterly IDCW,Debt,Medium to Long Duration Fund,DE,Direct,INF192K01CU9,INF192K01CV7,01-Jan-2013,,5000.0,N
JM Financial Asset Management Limited,100233,JM Liquid Fund,Open Ended,Debt Scheme - Liquid Fund,JM Liquid Fund (Regular) - Weekly IDCW,Debt,Liquid Fund,DE,Regular,INF192K01841,INF192K01858,23-Dec-1997,,5000.0,Y
JM Financial Asset Management Limited,100234,JM Liquid Fund,Open Ended,Debt Scheme - Liquid Fund,JM Liquid Fund - Growth Option,Debt,Liquid Fund,DE,Regular,INF192K01882,,23-Dec-1997,,5000.0,Y
JM Financial Asset Management Limited,100235,JM Liquid Fund,Open Ended,Debt Scheme - Liquid Fund,JM High Liquidity Fund-Serial Plan 01,Debt,Liquid Fund,DE,Regular,,,23-Dec-1997,,5000.0,N
JM Financial Asset Management Limited,100236,JM Liquid Fund,Open Ended,Debt Scheme - Liquid Fund,JM High Liquidity Fund-Serial Plan 02,Debt,Liquid Fund,DE,Regular,,,23-Dec-1997,,5000.0,N
JM Financial Asset Management Limited,100239,JM Liquid Fund,Open Ended,Debt Scheme - Liquid Fund,JM High Liquidity Fund-Monthly Dividend,Debt,Liquid Fund,DE,Regular,,,23-Dec-1997,,5000.0,N
JM Financial Asset Management Limited,100240,JM Liquid Fund,Open Ended,Debt Scheme - Liquid Fund,JM High Liquidity Fund-Institutional Plan - Monthly Dividend,Debt,Liquid Fund,DE,Regular,,,23-Dec-1997,,5000.0,N
JM Financial Asset Management Limited,148413,JM Liquid Fund,Open Ended,Debt Scheme - Liquid Fund,JM Liquid Fund - Unclaimed Brokerage I.E.F. (Direct) - Growth Plan,Debt,Liquid Fund,DE,Direct,,,23-Dec-1997,,5000.0,Y
JM Financial Asset Management Limited,148414,JM Liquid Fund,Open Ended,Debt Scheme - Liquid Fund,JM Liquid Fund - Unclaimed Application Refund Amount I.E.F. (Direct) - Growth Plan,Debt,Liquid Fund,DE,Direct,,,23-Dec-1997,,5000.0,Y
JM Financial Asset Management Limited,148415,JM Liquid Fund,Open Ended,Debt Scheme - Liquid Fund,JM Liquid Fund - Withheld Brokerage I.E.F. (Direct) - Growth Plan,Debt,Liquid Fund,DE,Direct,,,23-Dec-1997,,5000.0,Y
JM Financial Asset Management Limited,120410,JM Liquid Fund,Open Ended,Debt Scheme - Liquid Fund,JM Liquid Fund (Direct) - Bonus Option - Bonus Option - Principal units,Debt,Liquid Fund,DE,Direct,INF192K01CN4,,23-Dec-1997,,5000.0,N
JM Financial Asset Management Limited,120411,JM Liquid Fund,Open Ended,Debt Scheme - Liquid Fund,JM Liquid Fund (Direct) - Daily IDCW,Debt,Liquid Fund,DE,Direct,INF192K01CH6,,23-Dec-1997,,5000.0,N
JM Financial Asset Management Limited,139257,JM Liquid Fund,Open Ended,Debt Scheme - Liquid Fund,JM Liquid Fund Unclaimed Redemption (Direct) Growth Plan,Debt,Liquid Fund,DE,Direct,INF192K01LA2,,23-Dec-1997,,5000.0,Y
JM Financial Asset Management Limited,139258,JM Liquid Fund,Open Ended,Debt Scheme - Liquid Fund,JM Liquid Fund Unclaimed Dividend (Direct) Growth Plan,Debt,Liquid Fund,DE,Direct,INF192K01LB0,,23-Dec-1997,,5000.0,Y
JM Financial Asset Management Limited,139259,JM Liquid Fund,Open Ended,Debt Scheme - Liquid Fund,JM Liquid Fund Unclaimed Redemption IEF (Direct) Growth Plan,Debt,Liquid Fund,DE,Direct,INF192K01LC8,,23-Dec-1997,,5000.0,Y
JM Financial Asset Management Limited,139260,JM Liquid Fund,Open Ended,Debt Scheme - Liquid Fund,JM Liquid Fund Unclaimed Dividend IEF (Direct) Growth Plan,Debt,Liquid Fund,DE,Direct,INF192K01LD6,,23-Dec-1997,,5000.0,Y
JM Financial Asset Management Limited,100242,JM Liquid Fund,Open Ended,Debt Scheme - Liquid Fund,JM High Liquidity Fund-Montly Dividend,Debt,Liquid Fund,DE,Regular,,,23-Dec-1997,,5000.0,N
JM Financial Asset Management Limited,100244,JM Liquid Fund,Open Ended,Debt Scheme - Liquid Fund,JM Liquid Fund (Regular) - Quarterly IDCW,Debt,Liquid Fund,DE,Regular,INF192K01866,INF192K01874,23-Dec-1997,,5000.0,Y
JM Financial Asset Management Limited,100247,JM Liquid Fund,Open Ended,Debt Scheme - Liquid Fund,JM Liquid Fund (Regular) - Super Institutional Plan - Growth Option,Debt,Liquid Fund,DE,Regular,INF192K01981,,23-Dec-1997,,5000.0,Y
JM Financial Asset Management Limited,120406,JM Liquid Fund,Open Ended,Debt Scheme - Liquid Fund,JM Liquid Fund (Direct) - Growth Option,Debt,Liquid Fund,DE,Direct,INF192K01CM6,,23-Dec-1997,,5000.0,Y
JM Financial Asset Management Limited,120407,JM Liquid Fund,Open Ended,Debt Scheme - Liquid Fund,JM Liquid Fund (Direct) - Weekly IDCW,Debt,Liquid Fund,DE,Direct,INF192K01CI4,INF192K01CJ2,23-Dec-1997,,5000.0,N
JM Financial Asset Management Limited,120408,JM Liquid Fund,Open Ended,Debt Scheme - Liquid Fund,JM Liquid Fund (Direct) - Quarterly IDCW,Debt,Liquid Fund,DE,Direct,INF192K01CK0,INF192K01CL8,23-Dec-1997,,5000.0,N
JM Financial Asset Management Limited,100248,JM G-Sec Fund,Open Ended,Debt Scheme - Gilt Fund,JM G-Sec Fund-Short Term Plan,Debt,Gilt Fund,DE,Regular,,,29-Sep-1992,,5000.0,N
JM Financial Asset Management Limited,100249,JM G-Sec Fund,Open Ended,Debt Scheme - Gilt Fund,JM G-Sec Fund - Quarterly Dividend Option,Debt,Gilt Fund,DE,Regular,INF192K01783,INF192K01791,29-Sep-1992,,5000.0,N
JM Financial Asset Management Limited,100250,JM G-Sec Fund,Open Ended,Debt Scheme - Gilt Fund,JM G-Sec Fund - Growth Option,Debt,Gilt Fund,DE,Regular,INF192K01809,,29-Sep-1992,,5000.0,Y
JM Financial Asset Management Limited,100253,JM G-Sec Fund,Open Ended,Debt Scheme - Gilt Fund,JM G-Sec Fund - Bonus Option - Principal Units,Debt,Gilt Fund,DE,Regular,INF192K01817,,29-Sep-1992,,5000.0,N
JM Financial Asset Management Limited,134659,JM G-Sec Fund,Open Ended,Debt Scheme - Gilt Fund,JM G-Sec Fund - Annual Dividend Option,Debt,Gilt Fund,DE,Regular,INF192K01KG1,INF192K01KH9,29-Sep-1992,,5000.0,N
JM Financial Asset Management Limited,134660,JM G-Sec Fund,Open Ended,Debt Scheme - Gilt Fund,JM G-Sec Fund - Monthly Dividend Option,Debt,Gilt Fund,DE,Regular,INF192K01JW0,INF192K01JX8,29-Sep-1992,,5000.0,N
JM Financial Asset Management Limited,134661,JM G-Sec Fund,Open Ended,Debt Scheme - Gilt Fund,JM G-Sec Fund - (Direct) Half Yearly Dividend Option,Debt,Gilt Fund,DE,Direct,INF192K01KE6,INF192K01KF3,29-Sep-1992,,5000.0,N
JM Financial Asset Management Limited,134662,JM G-Sec Fund,Open Ended,Debt Scheme - Gilt Fund,JM G-Sec Fund - (Direct) Annual Dividend Option,Debt,Gilt Fund,DE,Direct,INF192K01KI7,INF192K01KJ5,29-Sep-1992,,5000.0,N
JM Financial Asset Management Limited,134663,JM G-Sec Fund,Open Ended,Debt Scheme - Gilt Fund,JM G-Sec Fund - Half Yearly Dividend Option,Debt,Gilt Fund,DE,Regular,INF192K01KC0,INF192K01KD8,29-Sep-1992,,5000.0,N
JM Financial Asset Management Limited,134664,JM G-Sec Fund,Open Ended,Debt Scheme - Gilt Fund,JM G-Sec Fund - (Direct) Monthly Dividend Option,Debt,Gilt Fund,DE,Direct,INF192K01JY6,INF192K01KB2,29-Sep-1992,,5000.0,N
JM Financial Asset Management Limited,120418,JM G-Sec Fund,Open Ended,Debt Scheme - Gilt Fund,JM G-Sec Fund - (Direct) - Bonus Option - Principal Units,Debt,Gilt Fund,DE,Direct,,,29-Sep-1992,,5000.0,N
JM Financial Asset Management Limited,120419,JM G-Sec Fund,Open Ended,Debt Scheme - Gilt Fund,JM G-Sec Fund - (Direct) Bonus Option - Principal Units,Debt,Gilt Fund,DE,Direct,INF192K01CT1,,29-Sep-1992,,5000.0,N
JM Financial Asset Management Limited,120420,JM G-Sec Fund,Open Ended,Debt Scheme - Gilt Fund,JM G-Sec Fund - (Direct) - Quarterly Dividend Option,Debt,Gilt Fund,DE,Direct,INF192K01CP9,INF192K01CQ7,29-Sep-1992,,5000.0,N
JM Financial Asset Management Limited,120421,JM G-Sec Fund,Open Ended,Debt Scheme - Gilt Fund,JM G-Sec Fund - (Direct) - Growth Option,Debt,Gilt Fund,DE,Direct,INF192K01CR5,,29-Sep-1992,,5000.0,Y
JM Financial Asset Management Limited,100254,JM Value Fund,Open Ended,Equity Scheme - Value Fund,JM Value Fund (Regular) - Growth Option,Equity,Value Fund,DE,Regular,INF137A01037,,25-Mar-1997,24-Apr-1997,5000.0,Y
JM Financial Asset Management Limited,106168,JM Value Fund,Open Ended,Equity Scheme - Value Fund,JM Value Fund (Regular) - IDCW,Equity,Value Fund,DE,Regular,INF137A01011,INF137A01029,25-Mar-1997,24-Apr-1997,5000.0,Y
JM Financial Asset Management Limited,120485,JM Value Fund,Open Ended,Equity Scheme - Value Fund,JM Value Fund (Direct) - IDCW,Equity,Value Fund,DE,Direct,INF192K01BR7,INF192K01BS5,25-Mar-1997,24-Apr-1997,5000.0,N
JM Financial Asset Management Limited,120486,JM Value Fund,Open Ended,Equity Scheme - Value Fund,JM Value Fund (Direct) - Growth Option,Equity,Value Fund,DE,Direct,INF192K01BT3,,25-Mar-1997,24-Apr-1997,5000.0,Y
Kotak Mahindra Asset Management Company Limited.,100264,Kotak Gilt Fund,Open Ended,Debt Scheme - Gilt Fund,Kotak Gilt-Investment Regular-Payout of Income Distribution cum capital withdrawal option,Debt,Gilt Fund,DE,Regular,INF174K01FK1,INF174K01FJ3,02-Jan-2000,02-Jan-2000,500.0,Y
Kotak Mahindra Asset Management Company Limited.,100265,Kotak Gilt Fund,Open Ended,Debt Scheme - Gilt Fund,Kotak Gilt-Investment Regular-Growth,Debt,Gilt Fund,DE,Regular,INF174K01FI5,,02-Jan-2000,02-Jan-2000,500.0,Y
Kotak Mahindra Asset Management Company Limited.,100266,Kotak Gilt Fund,Open Ended,Debt Scheme - Gilt Fund,Kotak Gilt-Serial 2001-Dividend,Debt,Gilt Fund,DE,Regular,,,02-Jan-2000,02-Jan-2000,500.0,N
Kotak Mahindra Asset Management Company Limited.,100267,Kotak Gilt Fund,Open Ended,Debt Scheme - Gilt Fund,Kotak Gilt-Serial 2001-Growth,Debt,Gilt Fund,DE,Regular,,,02-Jan-2000,02-Jan-2000,500.0,Y
Kotak Mahindra Asset Management Company Limited.,100268,Kotak Gilt Fund,Open Ended,Debt Scheme - Gilt Fund,Kotak Gilt-Serial 2003-Dividend,Debt,Gilt Fund,DE,Regular,,,02-Jan-2000,02-Jan-2000,500.0,N
Kotak Mahindra Asset Management Company Limited.,100269,Kotak Gilt Fund,Open Ended,Debt Scheme - Gilt Fund,Kotak Gilt-Serial 2003-Growth,Debt,Gilt Fund,DE,Regular,,,02-Jan-2000,02-Jan-2000,500.0,Y
Kotak Mahindra Asset Management Company Limited.,119760,Kotak Gilt Fund,Open Ended,Debt Scheme - Gilt Fund,Kotak Gilt-Investment  Provident Fund and Trust-Dividend - Direct,Debt,Gilt Fund,DE,Direct,INF174K01KN5,INF174K01KO3,02-Jan-2000,02-Jan-2000,500.0,N
Kotak Mahindra Asset Management Company Limited.,100274,Kotak Gilt Fund,Open Ended,Debt Scheme - Gilt Fund,Kotak Gilt-Serial 2011-Dividend,Debt,Gilt Fund,DE,Regular,,,02-Jan-2000,02-Jan-2000,500.0,N
Kotak Mahindra Asset Management Company Limited.,100280,Kotak Gilt Fund,Open Ended,Debt Scheme - Gilt Fund,Kotak Gilt-Investment  Provident Fund and Trust-Payout of Income Distribution cum capital withdrawal option,Debt,Gilt Fund,DE,Regular,INF174K01FM7,,02-Jan-2000,02-Jan-2000,500.0,N
Kotak Mahindra Asset Management Company Limited.,100281,Kotak Gilt Fund,Open Ended,Debt Scheme - Gilt Fund,Kotak Gilt-Investment  Provident Fund and Trust-Growth,Debt,Gilt Fund,DE,Regular,INF174K01FL9,,02-Jan-2000,02-Jan-2000,500.0,Y
